claim_id,idd_pol_policy,idd_cus_customer,idd_prd_product,d_claim_date,amt_claim
C-2023-0001879,P-2023-000684,100350,a2a38920c9919e09c8703d8892080502,2023-11-30,201.99
C-2024-0001880,P-2024-001208,100158,ee203b1703de1595784024279eff985b,2024-07-19,465.32
C-2024-0001881,P-2024-000134,100528,ee203b1703de1595784024279eff985b,2024-08-06,545.12
C-2025-0001882,P-2025-000201,100098,19bd7beafce7eb141e672aec8fe7d7c3,2025-10-14,4109.34
C-2025-0001883,P-2024-002550,100050,3c66679311c1abec9d9192d01ce26f07,2025-07-08,2688.78
C-2025-0001884,P-2024-002334,100000,ee203b1703de1595784024279eff985b,2025-04-24,423.38
C-2024-0001885,P-2024-001474,100944,ee203b1703de1595784024279eff985b,2024-10-10,426.64
C-2025-0001886,P-2024-000046,100266,eb1f8989a62d585d97875883da198e51,2025-02-18,941.6
C-2023-0001887,P-2023-002675,100180,7f89c4cd954b7f708ce420be328cebb4,2023-10-24,351.3
C-2023-0001888,P-2023-002917,100631,7f89c4cd954b7f708ce420be328cebb4,2023-09-16,206.89
C-2024-0001889,P-2023-001371,100395,dcfcf92bb54103cb27c8801b1960989c,2024-03-11,457.32
C-2025-0001890,P-2025-001684,100633,3c66679311c1abec9d9192d01ce26f07,2025-10-05,1369.77
C-2024-0001891,P-2024-001661,100872,dcfcf92bb54103cb27c8801b1960989c,2024-08-31,1586.94
C-2025-0001892,P-2025-001531,100904,ee203b1703de1595784024279eff985b,2025-07-20,1176.95
C-2025-0001893,P-2024-000296,100929,a2a38920c9919e09c8703d8892080502,2025-04-15,132.95
C-2024-0001894,P-2024-000534,100138,dcfcf92bb54103cb27c8801b1960989c,2024-07-29,3946.17
C-2025-0001895,P-2024-001082,100959,7f89c4cd954b7f708ce420be328cebb4,2025-01-05,283.11
C-2025-0001896,P-2024-001362,100630,eb1f8989a62d585d97875883da198e51,2025-10-02,250.19
C-2025-0001897,P-2024-002189,100050,a2a38920c9919e09c8703d8892080502,2025-12-16,246.18
C-2025-0001898,P-2025-000464,100235,dcfcf92bb54103cb27c8801b1960989c,2025-07-20,1878.8
C-2023-0001899,P-2023-000059,100110,3ef69f90a5178021fa2875bdb7700d8e,2023-09-24,103.24
C-2023-0001900,P-2023-001609,100713,ee203b1703de1595784024279eff985b,2023-10-11,435.72
C-2025-0001901,P-2025-000602,100981,ee203b1703de1595784024279eff985b,2025-10-04,359.3
C-2024-0001902,P-2024-001233,100503,3c66679311c1abec9d9192d01ce26f07,2024-10-13,281.36
C-2024-0001903,P-2024-002062,100820,ee203b1703de1595784024279eff985b,2024-07-03,642.34
C-2024-0001904,P-2024-001279,100555,ee203b1703de1595784024279eff985b,2024-09-03,527.53
C-2023-0001905,P-2023-000615,100667,7f89c4cd954b7f708ce420be328cebb4,2023-11-30,232.13
C-2024-0001906,P-2024-002760,100745,dcfcf92bb54103cb27c8801b1960989c,2024-07-12,953.54
C-2024-0001907,P-2024-000503,100229,19bd7beafce7eb141e672aec8fe7d7c3,2024-06-23,1169.76
C-2024-0001908,P-2024-002001,100684,ee203b1703de1595784024279eff985b,2024-10-16,686.29
C-2025-0001909,P-2024-001420,100483,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-04-30,2777.97
C-2025-0001910,P-2024-001739,100084,dcfcf92bb54103cb27c8801b1960989c,2025-09-17,1289.23
C-2025-0001911,P-2024-002494,100204,a2a38920c9919e09c8703d8892080502,2025-03-09,396.66
C-2024-0001912,P-2024-000506,100500,dcfcf92bb54103cb27c8801b1960989c,2024-08-10,2173.13
C-2023-0001913,P-2023-002250,100652,3c66679311c1abec9d9192d01ce26f07,2023-07-07,1060.87
C-2024-0001914,P-2023-002686,100179,dcfcf92bb54103cb27c8801b1960989c,2024-02-17,663.62
C-2024-0001915,P-2024-002663,100358,eb1f8989a62d585d97875883da198e51,2024-04-05,245.25
C-2025-0001916,P-2025-000207,100308,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-30,984.48
C-2025-0001917,P-2025-001022,100843,dcfcf92bb54103cb27c8801b1960989c,2025-09-14,546.04
C-2024-0001918,P-2024-001043,100029,a2a38920c9919e09c8703d8892080502,2024-11-27,213.4
C-2024-0001919,P-2024-000984,100947,a2a38920c9919e09c8703d8892080502,2024-11-22,310.11
C-2024-0001920,P-2023-001048,100563,eb1f8989a62d585d97875883da198e51,2024-07-14,602.31
C-2025-0001921,P-2025-001554,100100,a2a38920c9919e09c8703d8892080502,2025-04-16,281.21
C-2024-0001922,P-2024-002197,100553,7f89c4cd954b7f708ce420be328cebb4,2024-03-28,384.33
C-2025-0001923,P-2024-000260,100118,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-03-21,1968.94
C-2023-0001924,P-2023-002640,100901,ee203b1703de1595784024279eff985b,2023-07-15,193.83
C-2024-0001925,P-2024-001219,100465,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-04,1063.39
C-2025-0001926,P-2024-000556,100777,a2a38920c9919e09c8703d8892080502,2025-12-08,214.0
C-2024-0001927,P-2024-001341,100628,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-27,3149.01
C-2024-0001928,P-2024-002438,100584,ee203b1703de1595784024279eff985b,2024-08-26,930.63
C-2024-0001929,P-2024-002073,100185,3c66679311c1abec9d9192d01ce26f07,2024-11-15,1655.26
C-2025-0001930,P-2025-002517,100189,ee203b1703de1595784024279eff985b,2025-10-27,1302.18
C-2024-0001931,P-2024-000007,100189,7f89c4cd954b7f708ce420be328cebb4,2024-10-13,186.55
C-2025-0001932,P-2024-001782,100423,3c66679311c1abec9d9192d01ce26f07,2025-02-24,1269.81
C-2023-0001933,P-2023-000645,100054,3ef69f90a5178021fa2875bdb7700d8e,2023-09-06,185.36
C-2025-0001934,P-2025-000591,100103,3ef69f90a5178021fa2875bdb7700d8e,2025-10-27,273.93
C-2024-0001935,P-2024-002124,100515,19bd7beafce7eb141e672aec8fe7d7c3,2024-07-14,933.42
C-2025-0001936,P-2025-000128,100536,eb1f8989a62d585d97875883da198e51,2025-10-15,283.99
C-2024-0001937,P-2023-000272,100834,ee203b1703de1595784024279eff985b,2024-05-15,528.08
C-2025-0001938,P-2025-002172,100241,7f89c4cd954b7f708ce420be328cebb4,2025-07-18,130.79
C-2025-0001939,P-2024-001071,100116,ee203b1703de1595784024279eff985b,2025-08-27,465.46
C-2025-0001940,P-2025-000207,100308,19bd7beafce7eb141e672aec8fe7d7c3,2025-07-18,590.73
C-2025-0001941,P-2024-002550,100050,3c66679311c1abec9d9192d01ce26f07,2025-07-12,1250.56
C-2025-0001942,P-2024-000753,100642,19bd7beafce7eb141e672aec8fe7d7c3,2025-07-01,555.16
C-2024-0001943,P-2023-001269,100198,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-03-03,824.99
C-2025-0001944,P-2025-002131,100032,eb1f8989a62d585d97875883da198e51,2025-07-29,231.13
C-2024-0001945,P-2024-000185,100719,ee203b1703de1595784024279eff985b,2024-10-15,885.3
C-2025-0001946,P-2024-000417,100015,3c66679311c1abec9d9192d01ce26f07,2025-03-08,2278.49
C-2024-0001947,P-2024-001208,100158,ee203b1703de1595784024279eff985b,2024-08-07,673.44
C-2025-0001948,P-2025-000491,100362,a2a38920c9919e09c8703d8892080502,2025-06-12,370.58
C-2023-0001949,P-2023-001650,100885,3c66679311c1abec9d9192d01ce26f07,2023-03-15,642.77
C-2024-0001950,P-2023-002767,100606,ee203b1703de1595784024279eff985b,2024-03-28,1064.78
C-2023-0001951,P-2023-000976,100867,eb1f8989a62d585d97875883da198e51,2023-12-23,161.6
C-2023-0001952,P-2023-000987,100241,ee203b1703de1595784024279eff985b,2023-06-15,1010.13
C-2025-0001953,P-2025-001784,100809,a2a38920c9919e09c8703d8892080502,2025-04-24,167.0
C-2025-0001954,P-2025-000607,100275,7f89c4cd954b7f708ce420be328cebb4,2025-11-20,223.17
C-2024-0001955,P-2024-002352,100799,a2a38920c9919e09c8703d8892080502,2024-02-13,400.54
C-2023-0001956,P-2023-002433,100610,3c66679311c1abec9d9192d01ce26f07,2023-12-23,687.96
C-2025-0001957,P-2025-000708,100910,ee203b1703de1595784024279eff985b,2025-08-30,365.69
C-2024-0001958,P-2024-000368,100665,dcfcf92bb54103cb27c8801b1960989c,2024-09-24,3331.49
C-2025-0001959,P-2024-000407,100145,ee203b1703de1595784024279eff985b,2025-07-21,359.84
C-2023-0001960,P-2023-000286,100086,3c66679311c1abec9d9192d01ce26f07,2023-07-19,468.07
C-2023-0001961,P-2023-000377,100758,ee203b1703de1595784024279eff985b,2023-04-08,739.72
C-2025-0001962,P-2025-000514,100044,dcfcf92bb54103cb27c8801b1960989c,2025-06-17,1834.45
C-2024-0001963,P-2023-002289,100561,3ef69f90a5178021fa2875bdb7700d8e,2024-02-24,113.62
C-2025-0001964,P-2024-000593,100316,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-03-02,5527.56
C-2023-0001965,P-2023-001880,100750,dcfcf92bb54103cb27c8801b1960989c,2023-08-15,1300.36
C-2025-0001966,P-2024-002163,100951,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-06-17,807.91
C-2025-0001967,P-2024-002047,100514,dcfcf92bb54103cb27c8801b1960989c,2025-09-09,1099.36
C-2023-0001968,P-2023-001292,100808,a2a38920c9919e09c8703d8892080502,2023-08-17,154.33
C-2024-0001969,P-2023-001038,100255,7f89c4cd954b7f708ce420be328cebb4,2024-03-10,219.86
C-2023-0001970,P-2023-000090,100833,7f89c4cd954b7f708ce420be328cebb4,2023-11-15,158.85
C-2024-0001971,P-2024-001720,100783,dcfcf92bb54103cb27c8801b1960989c,2024-07-31,4708.41
C-2023-0001972,P-2023-001916,100319,19bd7beafce7eb141e672aec8fe7d7c3,2023-03-30,595.38
C-2025-0001973,P-2025-000563,100087,ee203b1703de1595784024279eff985b,2025-10-26,401.38
C-2024-0001974,P-2023-002403,100318,ee203b1703de1595784024279eff985b,2024-09-05,1006.86
C-2025-0001975,P-2024-002749,100045,19bd7beafce7eb141e672aec8fe7d7c3,2025-07-28,1373.96
C-2025-0001976,P-2025-000204,100594,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-10-23,3590.08
C-2025-0001977,P-2024-001953,100513,3ef69f90a5178021fa2875bdb7700d8e,2025-04-04,278.01
C-2025-0001978,P-2025-002517,100189,ee203b1703de1595784024279eff985b,2025-10-13,262.84
C-2023-0001979,P-2023-000194,100039,3c66679311c1abec9d9192d01ce26f07,2023-04-29,2477.62
C-2023-0001980,P-2023-002524,100959,eb1f8989a62d585d97875883da198e51,2023-12-10,81.99
C-2024-0001981,P-2023-001367,100731,3ef69f90a5178021fa2875bdb7700d8e,2024-04-20,185.44
C-2025-0001982,P-2025-000058,100611,ee203b1703de1595784024279eff985b,2025-02-07,1108.39
C-2024-0001983,P-2024-001054,100097,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-03,2695.29
C-2025-0001984,P-2024-002512,100570,3c66679311c1abec9d9192d01ce26f07,2025-04-12,1149.77
C-2024-0001985,P-2024-001833,100833,3ef69f90a5178021fa2875bdb7700d8e,2024-12-22,185.66
C-2024-0001986,P-2023-002387,100396,3c66679311c1abec9d9192d01ce26f07,2024-10-16,1078.21
C-2023-0001987,P-2023-001870,100599,3c66679311c1abec9d9192d01ce26f07,2023-12-11,416.09
C-2024-0001988,P-2024-000343,100156,3c66679311c1abec9d9192d01ce26f07,2024-06-04,449.5
C-2026-0001989,P-2025-002653,100961,ee203b1703de1595784024279eff985b,2026-02-25,1042.2
C-2024-0001990,P-2023-000570,100415,a2a38920c9919e09c8703d8892080502,2024-09-09,247.74
C-2023-0001991,P-2023-000745,100234,eb1f8989a62d585d97875883da198e51,2023-10-01,323.84
C-2026-0001992,P-2025-001249,100080,2faf36b0c9f62ee6b234e8e2630d7d3a,2026-05-22,4708.31
C-2024-0001993,P-2024-002110,100635,3ef69f90a5178021fa2875bdb7700d8e,2024-06-29,229.21
C-2023-0001994,P-2023-001862,100720,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-11,619.93
C-2023-0001995,P-2023-001283,100187,a2a38920c9919e09c8703d8892080502,2023-06-07,275.66
C-2024-0001996,P-2023-000384,100165,3c66679311c1abec9d9192d01ce26f07,2024-09-08,1833.83
C-2025-0001997,P-2024-002471,100949,3ef69f90a5178021fa2875bdb7700d8e,2025-04-20,197.07
C-2025-0001998,P-2024-000573,100801,a2a38920c9919e09c8703d8892080502,2025-07-28,74.67
C-2023-0001999,P-2023-002338,100024,7f89c4cd954b7f708ce420be328cebb4,2023-11-16,165.7
C-2025-0002000,P-2024-001579,100873,ee203b1703de1595784024279eff985b,2025-06-26,1508.39
C-2023-0002001,P-2023-002063,100051,19bd7beafce7eb141e672aec8fe7d7c3,2023-09-24,831.28
C-2023-0002002,P-2023-000196,100025,ee203b1703de1595784024279eff985b,2023-08-15,1220.51
C-2023-0002003,P-2023-002423,100588,ee203b1703de1595784024279eff985b,2023-11-06,2295.24
C-2025-0002004,P-2024-002412,100910,3c66679311c1abec9d9192d01ce26f07,2025-06-08,986.47
C-2025-0002005,P-2024-001469,100761,eb1f8989a62d585d97875883da198e51,2025-01-24,111.58
C-2024-0002006,P-2024-002662,100598,eb1f8989a62d585d97875883da198e51,2024-12-03,232.45
C-2025-0002007,P-2025-002698,100793,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-03-24,465.25
C-2023-0002008,P-2023-000851,100678,eb1f8989a62d585d97875883da198e51,2023-05-23,191.87
C-2025-0002009,P-2023-001017,100969,3ef69f90a5178021fa2875bdb7700d8e,2025-03-05,110.22
C-2025-0002010,P-2025-001059,100948,7f89c4cd954b7f708ce420be328cebb4,2025-05-03,169.73
C-2023-0002011,P-2023-000301,100207,eb1f8989a62d585d97875883da198e51,2023-08-08,546.28
C-2025-0002012,P-2024-001378,100252,19bd7beafce7eb141e672aec8fe7d7c3,2025-07-01,440.98
C-2025-0002013,P-2025-002223,100836,3ef69f90a5178021fa2875bdb7700d8e,2025-12-27,158.7
C-2025-0002014,P-2025-000389,100016,19bd7beafce7eb141e672aec8fe7d7c3,2025-08-30,1191.2
C-2024-0002015,P-2023-000870,100283,eb1f8989a62d585d97875883da198e51,2024-04-20,289.66
C-2023-0002016,P-2023-002069,100801,3c66679311c1abec9d9192d01ce26f07,2023-07-25,2303.42
C-2024-0002017,P-2023-001859,100228,ee203b1703de1595784024279eff985b,2024-09-25,844.51
C-2025-0002018,P-2025-002601,100196,3c66679311c1abec9d9192d01ce26f07,2025-08-15,745.51
C-2024-0002019,P-2023-001851,100520,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-16,2570.89
C-2025-0002020,P-2025-000320,100215,3c66679311c1abec9d9192d01ce26f07,2025-04-06,1788.6
C-2025-0002021,P-2024-001579,100873,ee203b1703de1595784024279eff985b,2025-02-04,758.22
C-2024-0002022,P-2024-001198,100578,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-15,2070.3
C-2024-0002023,P-2023-001847,100655,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-25,611.29
C-2025-0002024,P-2024-000733,100374,eb1f8989a62d585d97875883da198e51,2025-02-03,708.9
C-2025-0002025,P-2025-001021,100849,3ef69f90a5178021fa2875bdb7700d8e,2025-08-27,253.2
C-2024-0002026,P-2023-000788,100579,ee203b1703de1595784024279eff985b,2024-02-26,1198.95
C-2025-0002027,P-2024-000592,100768,a2a38920c9919e09c8703d8892080502,2025-07-22,324.92
C-2024-0002028,P-2023-002403,100318,ee203b1703de1595784024279eff985b,2024-05-15,1412.68
C-2025-0002029,P-2024-002636,100765,3c66679311c1abec9d9192d01ce26f07,2025-02-03,734.74
C-2024-0002030,P-2024-002565,100117,7f89c4cd954b7f708ce420be328cebb4,2024-02-27,269.95
C-2025-0002031,P-2024-001968,100832,dcfcf92bb54103cb27c8801b1960989c,2025-02-18,2509.31
C-2025-0002032,P-2025-002536,100223,a2a38920c9919e09c8703d8892080502,2025-09-29,148.95
C-2023-0002033,P-2023-000373,100562,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-07-16,3484.35
C-2024-0002034,P-2023-000268,100295,eb1f8989a62d585d97875883da198e51,2024-06-22,145.37
C-2024-0002035,P-2024-000113,100799,7f89c4cd954b7f708ce420be328cebb4,2024-10-17,118.44
C-2025-0002036,P-2025-002775,100022,3c66679311c1abec9d9192d01ce26f07,2025-01-21,823.67
C-2024-0002037,P-2023-001175,100320,ee203b1703de1595784024279eff985b,2024-09-01,996.03
C-2023-0002038,P-2023-001555,100248,3ef69f90a5178021fa2875bdb7700d8e,2023-07-28,186.14
C-2023-0002039,P-2023-000378,100614,19bd7beafce7eb141e672aec8fe7d7c3,2023-08-10,1210.31
C-2025-0002040,P-2024-001749,100992,7f89c4cd954b7f708ce420be328cebb4,2025-04-21,256.43
C-2023-0002041,P-2023-001429,100182,a2a38920c9919e09c8703d8892080502,2023-10-22,442.05
C-2025-0002042,P-2024-000753,100642,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-23,828.56
C-2025-0002043,P-2024-001219,100465,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-04-15,825.51
C-2025-0002044,P-2025-001238,100852,19bd7beafce7eb141e672aec8fe7d7c3,2025-04-22,570.97
C-2024-0002045,P-2023-002729,100553,3c66679311c1abec9d9192d01ce26f07,2024-04-18,565.7
C-2026-0002046,P-2025-000691,100855,2faf36b0c9f62ee6b234e8e2630d7d3a,2026-08-03,1681.37
C-2025-0002047,P-2024-000069,100707,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-06-05,928.89
C-2025-0002048,P-2024-002644,100368,dcfcf92bb54103cb27c8801b1960989c,2025-11-25,1364.19
C-2024-0002049,P-2024-000608,100353,ee203b1703de1595784024279eff985b,2024-10-16,525.88
C-2024-0002050,P-2023-001024,100532,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-10-30,2513.49
C-2024-0002051,P-2024-001661,100872,dcfcf92bb54103cb27c8801b1960989c,2024-10-30,3975.44
C-2025-0002052,P-2024-002441,100221,ee203b1703de1595784024279eff985b,2025-02-18,386.02
C-2024-0002053,P-2023-002523,100670,19bd7beafce7eb141e672aec8fe7d7c3,2024-01-26,3624.46
C-2024-0002054,P-2024-001677,100782,7f89c4cd954b7f708ce420be328cebb4,2024-12-11,84.65
C-2026-0002055,P-2025-001591,100679,3ef69f90a5178021fa2875bdb7700d8e,2026-02-20,451.23
C-2024-0002056,P-2024-001443,100626,dcfcf92bb54103cb27c8801b1960989c,2024-04-26,1583.11
C-2024-0002057,P-2023-001643,100558,3c66679311c1abec9d9192d01ce26f07,2024-11-16,819.87
C-2024-0002058,P-2023-000378,100614,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-20,794.43
C-2024-0002059,P-2024-001755,100994,ee203b1703de1595784024279eff985b,2024-05-15,323.88
C-2025-0002060,P-2024-001254,100024,7f89c4cd954b7f708ce420be328cebb4,2025-03-17,128.97
C-2024-0002061,P-2024-001066,100295,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-05-23,3317.87
C-2025-0002062,P-2024-000099,100762,19bd7beafce7eb141e672aec8fe7d7c3,2025-01-19,1402.4
C-2025-0002063,P-2025-001497,100227,a2a38920c9919e09c8703d8892080502,2025-09-03,102.4
C-2025-0002064,P-2024-002725,100559,3ef69f90a5178021fa2875bdb7700d8e,2025-09-29,223.05
C-2023-0002065,P-2023-001146,100581,3c66679311c1abec9d9192d01ce26f07,2023-06-27,1309.49
C-2023-0002066,P-2023-000074,100002,7f89c4cd954b7f708ce420be328cebb4,2023-05-11,255.0
C-2023-0002067,P-2023-000379,100028,7f89c4cd954b7f708ce420be328cebb4,2023-10-19,397.66
C-2024-0002068,P-2024-000664,100463,dcfcf92bb54103cb27c8801b1960989c,2024-09-03,573.87
C-2025-0002069,P-2024-002875,100441,3ef69f90a5178021fa2875bdb7700d8e,2025-04-03,245.35
C-2024-0002070,P-2023-001373,100508,ee203b1703de1595784024279eff985b,2024-02-24,492.27
C-2024-0002071,P-2024-000974,100381,dcfcf92bb54103cb27c8801b1960989c,2024-07-30,1276.83
C-2023-0002072,P-2023-001948,100331,eb1f8989a62d585d97875883da198e51,2023-10-01,147.32
C-2025-0002073,P-2024-001814,100794,eb1f8989a62d585d97875883da198e51,2025-03-31,112.66
C-2023-0002074,P-2023-000054,100586,ee203b1703de1595784024279eff985b,2023-08-14,846.25
C-2025-0002075,P-2024-001079,100534,7f89c4cd954b7f708ce420be328cebb4,2025-04-30,253.49
C-2026-0002076,P-2025-000331,100533,eb1f8989a62d585d97875883da198e51,2026-06-09,57.88
C-2025-0002077,P-2025-000167,100650,ee203b1703de1595784024279eff985b,2025-05-09,1064.53
C-2025-0002078,P-2024-001395,100188,eb1f8989a62d585d97875883da198e51,2025-02-27,137.1
C-2025-0002079,P-2024-001476,100110,a2a38920c9919e09c8703d8892080502,2025-06-29,361.95
C-2024-0002080,P-2023-002371,100836,dcfcf92bb54103cb27c8801b1960989c,2024-06-24,1266.34
C-2025-0002081,P-2024-001775,100860,3ef69f90a5178021fa2875bdb7700d8e,2025-09-08,232.73
C-2024-0002082,P-2024-001236,100857,a2a38920c9919e09c8703d8892080502,2024-10-13,317.85
C-2025-0002083,P-2024-001987,100060,ee203b1703de1595784024279eff985b,2025-07-12,351.77
C-2024-0002084,P-2023-000030,100057,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-27,1590.08
C-2024-0002085,P-2023-001636,100626,dcfcf92bb54103cb27c8801b1960989c,2024-02-15,4941.04
C-2024-0002086,P-2023-002128,100854,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-01-29,2200.63
C-2023-0002087,P-2023-001259,100845,3ef69f90a5178021fa2875bdb7700d8e,2023-09-03,273.64
C-2025-0002088,P-2025-000072,100928,ee203b1703de1595784024279eff985b,2025-11-05,731.78
C-2025-0002089,P-2025-000978,100458,3ef69f90a5178021fa2875bdb7700d8e,2025-09-11,110.28
C-2025-0002090,P-2024-000654,100401,ee203b1703de1595784024279eff985b,2025-04-27,807.83
C-2024-0002091,P-2023-000641,100229,3ef69f90a5178021fa2875bdb7700d8e,2024-04-18,157.63
C-2024-0002092,P-2024-002231,100043,7f89c4cd954b7f708ce420be328cebb4,2024-12-21,207.41
C-2023-0002093,P-2023-000208,100771,3ef69f90a5178021fa2875bdb7700d8e,2023-10-02,160.22
C-2024-0002094,P-2023-002113,100846,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-01-05,233.34
C-2025-0002095,P-2024-001469,100761,eb1f8989a62d585d97875883da198e51,2025-05-04,309.47
C-2024-0002096,P-2024-002868,100728,eb1f8989a62d585d97875883da198e51,2024-08-19,540.87
C-2024-0002097,P-2024-000424,100983,eb1f8989a62d585d97875883da198e51,2024-09-08,400.4
C-2024-0002098,P-2024-001577,100440,3c66679311c1abec9d9192d01ce26f07,2024-10-18,1715.51
C-2024-0002099,P-2024-001092,100527,ee203b1703de1595784024279eff985b,2024-09-30,332.72
C-2024-0002100,P-2024-001166,100352,3ef69f90a5178021fa2875bdb7700d8e,2024-11-24,334.52
C-2024-0002101,P-2023-001605,100286,7f89c4cd954b7f708ce420be328cebb4,2024-03-07,377.18
C-2025-0002102,P-2024-000994,100702,3ef69f90a5178021fa2875bdb7700d8e,2025-02-22,312.49
C-2026-0002103,P-2025-002890,100391,2faf36b0c9f62ee6b234e8e2630d7d3a,2026-01-07,1709.02
C-2024-0002104,P-2023-001873,100961,eb1f8989a62d585d97875883da198e51,2024-06-01,214.77
C-2024-0002105,P-2024-002490,100322,ee203b1703de1595784024279eff985b,2024-08-14,439.69
C-2024-0002106,P-2023-001847,100655,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-03,549.22
C-2023-0002107,P-2023-001778,100761,dcfcf92bb54103cb27c8801b1960989c,2023-10-12,4163.34
C-2023-0002108,P-2023-001513,100794,eb1f8989a62d585d97875883da198e51,2023-07-16,203.1
C-2024-0002109,P-2024-000243,100937,dcfcf92bb54103cb27c8801b1960989c,2024-12-30,955.26
C-2024-0002110,P-2024-001074,100285,19bd7beafce7eb141e672aec8fe7d7c3,2024-12-04,887.71
C-2025-0002111,P-2025-000045,100495,eb1f8989a62d585d97875883da198e51,2025-09-11,477.06
C-2025-0002112,P-2025-001126,100790,3c66679311c1abec9d9192d01ce26f07,2025-06-01,1504.08
C-2025-0002113,P-2024-000299,100254,dcfcf92bb54103cb27c8801b1960989c,2025-03-23,915.29
C-2024-0002114,P-2024-001649,100830,a2a38920c9919e09c8703d8892080502,2024-08-13,516.43
C-2024-0002115,P-2024-002996,100070,7f89c4cd954b7f708ce420be328cebb4,2024-08-18,147.82
C-2023-0002116,P-2023-001997,100918,eb1f8989a62d585d97875883da198e51,2023-11-21,276.32
C-2025-0002117,P-2024-001666,100962,dcfcf92bb54103cb27c8801b1960989c,2025-07-27,866.4
C-2024-0002118,P-2023-002055,100708,eb1f8989a62d585d97875883da198e51,2024-11-04,200.7
C-2024-0002119,P-2023-001851,100520,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-23,742.35
C-2023-0002120,P-2023-002930,100887,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-03-23,614.95
C-2023-0002121,P-2023-002480,100142,dcfcf92bb54103cb27c8801b1960989c,2023-10-13,1931.66
C-2023-0002122,P-2023-002893,100743,3ef69f90a5178021fa2875bdb7700d8e,2023-10-22,360.24
C-2024-0002123,P-2023-000617,100961,3ef69f90a5178021fa2875bdb7700d8e,2024-06-09,106.29
C-2024-0002124,P-2023-000272,100834,ee203b1703de1595784024279eff985b,2024-06-29,602.98
C-2024-0002125,P-2024-000790,100008,7f89c4cd954b7f708ce420be328cebb4,2024-10-14,164.0
C-2024-0002126,P-2023-002621,100041,ee203b1703de1595784024279eff985b,2024-02-27,226.42
C-2026-0002127,P-2025-000441,100657,dcfcf92bb54103cb27c8801b1960989c,2026-03-22,577.58
C-2025-0002128,P-2025-001498,100732,7f89c4cd954b7f708ce420be328cebb4,2025-02-01,100.02
C-2024-0002129,P-2024-002295,100213,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-18,1023.39
C-2025-0002130,P-2024-002049,100220,3c66679311c1abec9d9192d01ce26f07,2025-06-23,183.45
C-2023-0002131,P-2023-000538,100117,dcfcf92bb54103cb27c8801b1960989c,2023-07-18,1320.45
C-2024-0002132,P-2024-000291,100771,a2a38920c9919e09c8703d8892080502,2024-09-02,121.93
C-2024-0002133,P-2023-002765,100733,7f89c4cd954b7f708ce420be328cebb4,2024-02-11,218.84
C-2024-0002134,P-2023-001911,100996,a2a38920c9919e09c8703d8892080502,2024-04-19,260.91
C-2025-0002135,P-2025-001377,100303,a2a38920c9919e09c8703d8892080502,2025-11-24,390.31
C-2024-0002136,P-2024-000537,100900,dcfcf92bb54103cb27c8801b1960989c,2024-10-17,2758.35
C-2024-0002137,P-2024-002037,100030,7f89c4cd954b7f708ce420be328cebb4,2024-11-16,177.81
C-2024-0002138,P-2024-002529,100764,dcfcf92bb54103cb27c8801b1960989c,2024-07-20,1500.32
C-2026-0002139,P-2025-000085,100596,a2a38920c9919e09c8703d8892080502,2026-02-07,170.36
C-2023-0002140,P-2023-002764,100856,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-06-22,4724.82
C-2025-0002141,P-2024-000792,100203,dcfcf92bb54103cb27c8801b1960989c,2025-01-17,3659.35
C-2023-0002142,P-2023-002779,100861,19bd7beafce7eb141e672aec8fe7d7c3,2023-12-04,911.45
C-2024-0002143,P-2023-001917,100774,dcfcf92bb54103cb27c8801b1960989c,2024-02-04,482.3
C-2023-0002144,P-2023-002823,100832,ee203b1703de1595784024279eff985b,2023-12-02,640.78
